Datum;Uhrzeit;SECCI;Temperatur;Salinität;NO2;NO3;NOx
;;Meter;°C;;µmol/l;µmol/l;µmol/l
02.01.2004;7:34;2.0107195377349854;8.545493125915527;32.58061218261719;1.4617973566055298;4.50628137588501;14.948424339294434
05.01.2004;14:10;1.9683115482330322;8.531070709228516;32.611122131347656;1.428905725479126;4.11266565322876;15.039325714111328
06.01.2004;9:05;1.9600059986114502;8.54850959777832;32.6203498840332;1.4188886880874634;3.981452465057373;15.066764831542969
07.01.2004;8:30;1.9504053592681885;8.564764976501465;32.629573822021484;1.4080941677093506;3.8502402305603027;15.094209671020508
08.01.2004;9:00;1.9443128108978271;8.566146850585938;32.63894271850586;1.397009253501892;3.7190356254577637;15.121646881103516
09.01.2004;8:41;1.939150333404541;8.56752872467041;32.6607780456543;1.3859227895736694;3.587820529937744;15.149078369140625
12.01.2004;8:35;1.9320542812347412;8.567477226257324;32.726741790771484;1.3538604974746704;3.2948899269104004;15.220867156982422
13.01.2004;7:55;2.167123556137085;8.348908424377441;32.92299270629883;1.3395185470581055;3.2939257621765137;14.393424987792969
14.01.2004;8:10;2.4726500511169434;7.9925618171691895;33.106109619140625;1.3444572687149048;1.769036889076233;13.968623161315918
15.01.2004;8:45;2.804175853729248;7.6393818855285645;33.21005630493164;1.3488430976867676;0.5943494439125061;13.690610885620117
16.01.2004;8:15;2.7583954334259033;7.4284820556640625;33.21446990966797;1.2551958560943604;0.8395982384681702;13.637919425964355
19.01.2004;8:35;2.981245517730713;7.147305965423584;33.20243453979492;1.022385835647583;2.003408908843994;12.37918758392334
20.01.2004;9:00;3.0583903789520264;6.891136646270752;33.23720932006836;0.9239006042480469;2.386086940765381;12.075854301452637
21.01.2004;7:50;3.1863229274749756;6.186790943145752;34.4190559387207;0.5484274625778198;-2.3195042610168457;9.79885196685791
22.01.2004;8:15;2.8716981410980225;5.966395854949951;35.76813125610352;0.1966421902179718;-9.022501945495605;8.116850852966309
23.01.2004;8:35;2.9967520236968994;5.69623327255249;35.53059005737305;0.06988617032766342;-8.087251663208008;8.054004669189453
27.01.2004;7:50;3.60600209236145;5.328225135803223;34.41142654418945;-0.389280766248703;-0.35391274094581604;8.735051155090332
28.01.2004;8:25;3.729076623916626;5.356034755706787;34.22446060180664;-0.36102619767189026;0.5745940804481506;9.107329368591309
29.01.2004;7:25;3.8508145809173584;5.376247882843018;34.0467643737793;-0.3430439531803131;1.7300487756729126;9.481467247009277
30.01.2004;8:05;3.8074450492858887;5.46582555770874;34.0245475769043;-0.4671430289745331;3.2982420921325684;9.051961898803711
02.02.2004;7:50;3.626127004623413;5.688106060028076;33.937198638916016;-0.8638916611671448;7.10620641708374;8.44599437713623
04.02.2004;7:20;3.753861665725708;5.803738117218018;33.42070388793945;-0.9204943776130676;8.25771713256836;8.714167594909668
05.02.2004;8:05;3.8309590816497803;5.88700008392334;32.98737335205078;-0.8777785897254944;8.541261672973633;8.682111740112305
06.02.2004;7:30;3.7587478160858154;5.896444320678711;32.678958892822266;-0.9955194592475891;10.024209976196289;9.128211975097656
09.02.2004;14:30;3.6890108585357666;5.531152248382568;31.672992706298828;-1.2570799589157104;12.109516143798828;11.101656913757324
10.02.2004;8:55;3.5777251720428467;5.648918151855469;31.53438949584961;-1.4012153148651123;13.783458709716797;8.658342361450195
