Datum;Uhrzeit;SECCI;Temperatur;Salinität;NO2;NO3;NOx
05.01.1984;;;;32;;;
06.01.1984;;;;32;;;
07.01.1984;;;;32;;;
08.01.1984;;;;32;;;
09.01.1984;;;;32;;;
10.01.1984;;;;32;;;
11.01.1984;;;5.220000000000001;32;;;
12.01.1984;;;4.911875;32;;;
13.01.1984;;;4.60375;32;0.224;;
14.01.1984;;;4.295624999999999;32;0.229;;
15.01.1984;;;3.9875;32;0.234;;
16.01.1984;;;3.82175;32;0.239;40.55799999999999;
17.01.1984;;;3.7373571428571433;32;0.244;40.551875;
18.01.1984;;;3.7038125;32;0.2478666666666666;40.54574999999999;
19.01.1984;;;3.7041666666666666;32;0.2510857142857143;40.539625;
20.01.1984;;;3.72825;32;0.2539;40.5335;
21.01.1984;;;3.769590909090909;32;0.2564444444444445;40.60163333333333;
22.01.1984;;;3.823875;32;0.2588;40.71219999999999;
23.01.1984;;;3.888115384615385;32;0.2610181818181818;40.8492875;
24.01.1984;;;3.960178571428572;32;0.2631333333333334;41.00405555555555;
25.01.1984;;;4.0385;32;0.2651692307692307;41.17119999999999;
26.01.1984;;;4.10171875;32;0.2671428571428571;41.347345454545454;
27.01.1984;;;4.1525;32;0.2690666666666667;41.53024166666666;
28.01.1984;;;4.192916666666667;32;0.2711136363636364;41.71833076923077;
29.01.1984;;;4.224605263157895;32;0.2732620320855615;41.9105;
30.01.1984;;;4.248875;32;0.2754949494949495;42.10593333333333;
31.01.1984;;;4.266785714285714;32;0.277799043062201;42.401823863636366;
01.02.1984;;;4.2792045454545455;32;0.2801636363636363;42.78044385026738;
02.02.1984;;;4.286847826086957;32;0.2825800865800866;43.22800505050505;
03.02.1984;;;4.290312500000001;32;0.2850413223140496;43.73362200956937;
04.02.1984;;;4.2901;32;0.2875415019762846;44.28858636363636;
05.02.1984;;;4.286634615384616;32;0.2900757575757576;45.102240909090895;
06.02.1984;;;4.2750308641975305;32;0.2926399999999999;46.01641704545454;
07.02.1984;;;4.2561607142857145;32;0.29808;47.03111477272727;
08.02.1984;;;4.230775862068966;32;0.30824;48.146334090909086;
09.02.1984;;;4.22125;32;0.32312;49.36207499999999;
10.02.1984;;;4.192916666666667;32;0.3427200000000001;50.65606;
11.02.1984;;;4.199291666666667;32;0.35728;52.14701333333333;
12.02.1984;;;4.240375;32;0.367072;53.834935;
13.02.1984;;;4.302913978494623;32;0.372096;55.719825;
14.02.1984;;;4.3869086021505375;32;0.372352;57.33034999999999;
15.02.1984;;;4.4638838709677415;32;0.372861935483871;58.66651;
16.02.1984;;;4.533839784946236;32;0.373625806451613;59.728305000000006;
17.02.1984;;;4.596776344086022;32;0.3746436129032258;60.51573499999999;
18.02.1984;;;4.652693548387097;32;0.3759153548387097;61.249616129032255;
19.02.1984;;;4.701591397849462;32;0.3774410322580644;61.929948387096765;
20.02.1984;;;4.743469892473119;32;0.3792206451612903;62.47848768328445;
21.02.1984;;;4.778329032258065;32;0.3812541935483871;62.89523401759529;
22.02.1984;;;4.806168817204301;32;0.3834369501466276;63.18018739002932;
23.02.1984;;;4.826989247311828;32;0.3857689149560118;63.3333478005865;
24.02.1984;;;4.840790322580645;32;0.3882500879765396;63.35471524926685;
25.02.1984;;;4.858338709677419;32;0.3908804692082112;63.24428973607038;
26.02.1984;;;4.879634408602151;32;0.3936600586510264;63.002071260997056;
27.02.1984;;;4.904677419354838;32;0.3965888563049853;62.62805982404692;
28.02.1984;;;4.933467741935484;32;0.399666862170088;62.12225542521993;
29.02.1984;;;4.966005376344086;32;0.4028940762463343;61.484658064516125;
01.03.1984;;;5.002290322580645;32;0.4062704985337243;60.715267741935484;
02.03.1984;;;5.042322580645161;32;0.4097961290322581;59.69536021505376;
03.03.1984;;;5.086102150537634;32;0.4134709677419355;58.42493548387096;
04.03.1984;;;5.133629032258065;32;0.4124077419354839;56.903993548387085;
05.03.1984;;;5.184903225806451;32;0.4066064516129033;55.603867741935474;
06.03.1984;;;5.239924731182796;32;0.3960670967741935;54.52455806451612;
07.03.1984;;;5.303415770609319;32;0.3905496774193548;53.66606451612903;
08.03.1984;;;5.375376344086021;32;0.3900541935483871;53.02838709677419;
09.03.1984;;;5.455806451612904;32;0.3945806451612903;52.39070967741935;
10.03.1984;;;5.522983870967742;32;0.4041290322580645;51.75303225806452;
11.03.1984;;;5.576908602150537;32;0.4136774193548387;51.11535483870967;
12.03.1984;;;5.61758064516129;32;0.4232258064516128;50.47767741935483;
13.03.1984;;;5.645;32;0.4327741935483871;49.84;
14.03.1984;;;5.67241935483871;32;0.4423225806451613;49.20232258064515;
15.03.1984;;;5.674133064516129;32;0.4518709677419354;48.56464516129031;
16.03.1984;;;5.650141129032258;32;0.4614193548387097;47.926967741935485;
17.03.1984;;;5.600443548387097;32;0.4729058064516129;47.28929032258064;
18.03.1984;;;5.5250403225806455;32;0.4863303225806451;46.65161290322581;
19.03.1984;;;5.452500896057348;32;0.5016929032258064;46.013935483870966;
20.03.1984;;;5.3828252688172045;32;0.5189935483870968;45.67825443548386;
21.03.1984;;;5.316013440860216;32;0.5314322580645161;45.64456975806451;
22.03.1984;;;5.247579301075269;32;0.5390090322580645;45.9128814516129;
23.03.1984;;;5.177522849462366;32;0.5417238709677419;46.48318951612903;
24.03.1984;;;5.105844086021506;32;0.5401367741935484;47.00511478494624;
25.03.1984;;;5.032543010752688;32;0.5342477419354839;47.4786572580645;
26.03.1984;;;4.966827956989247;32;0.5240567741935483;47.90381693548387;
27.03.1984;;;4.908698924731183;32;0.5095638709677419;48.01024798387096;
28.03.1984;;;4.858155913978495;32;0.4951156989247312;47.7979504032258;
29.03.1984;;;4.818032258064516;32;0.4807122580645161;47.26692419354838;
30.03.1984;;;4.788327956989248;32;0.4663535483870968;46.4171693548387;
31.03.1984;;;4.769043010752688;32;0.4558529032258065;45.6530817204301;
01.04.1984;;;4.760177419354839;32;0.4492103225806451;44.97466129032258;
02.04.1984;;;4.749453405017921;32;0.4464258064516129;44.381908064516125;
03.04.1984;;;4.736870967741936;32;0.4474993548387097;43.83923870967741;
04.04.1984;;;4.722430107526882;32;0.4530976344086021;43.34665322580645;
